time,id_s,iq_s,vd_s,vq_s,W,T
3.3933,-0.466528164,0.704403539,-306.6075753,-216.9296233,94.25906721,7.07E-05
3.3934,-0.492745404,0.686319538,-298.2136051,-228.3315844,94.25906625,7.01E-05
3.3935,-0.518262428,0.667260255,-289.395857,-239.4090738,94.25906528,6.96E-05
3.3936,-0.543042974,0.647252773,-280.1668616,-250.1463498,94.25906429,6.91E-05
3.3937,-0.567051827,0.626325524,-270.5397338,-260.5281542,94.25906328,6.85E-05
3.3938,-0.59025487,0.604508247,-260.5281542,-270.5397338,94.25906226,6.80E-05
3.3939,-0.612619131,0.581831946,-250.1463498,-280.1668616,94.25906122,6.75E-05
3.394,-0.634112828,0.558328843,-239.4090738,-289.395857,94.25906016,6.70E-05
3.3941,-0.654705417,0.534032339,-228.3315844,-298.2136051,94.25905909,6.66E-05
3.3942,-0.674367636,0.508976961,-216.9296233,-306.6075753,94.25905801,6.61E-05
3.3943,-0.693071544,0.483198312,-205.2193933,-314.5658393,94.25905691,6.57E-05
3.3944,-0.71079056,0.456733027,-193.2175354,-322.0770881,94.25905579,6.53E-05
3.3945,-0.727499507,0.429618713,-180.9411048,-329.1306477,94.25905467,6.49E-05
3.3946,-0.743174638,0.401893902,-168.4075469,-335.7164947,94.25905353,6.45E-05
3.3947,-0.757793679,0.373597991,-155.6346727,-341.8252701,94.25905238,6.41E-05
3.3948,-0.771335856,0.344771191,-142.6406332,-347.4482932,94.25905121,6.38E-05
3.3949,-0.783781924,0.315454467,-129.4438935,-352.5775732,94.25905004,6.35E-05
3.395,-0.795114197,0.285689478,-116.0632069,-357.2058212,94.25904886,6.32E-05
3.3951,-0.805316571,0.255518523,-102.5175882,-361.3264601,94.25904766,6.29E-05
3.3952,-0.814374547,0.224984476,-88.82628633,-364.9336344,94.25904646,6.26E-05
3.3953,-0.822275255,0.194130727,-75.00875748,-368.022218,94.25904525,6.24E-05
3.3954,-0.829007467,0.163001122,-61.08463708,-370.587822,94.25904403,6.22E-05
3.3955,-0.834561615,0.131639897,-47.07371207,-372.6268003,94.25904281,6.20E-05
3.3956,-0.838929807,0.100091617,-32.99589274,-374.1362556,94.25904158,6.18E-05
3.3957,-0.842105836,0.068401116,-18.87118444,-375.1140427,94.25904034,6.16E-05
3.3958,-0.844085189,0.036613427,-4.719659156,-375.5587723,94.2590391,6.15E-05
3.3959,-0.844865052,0.004773721,9.438573024,-375.4698124,94.25903785,6.13E-05
3.396,-0.844444317,-0.027072755,23.58339247,-374.8472893,94.2590366,6.12E-05
3.3961,-0.842823582,-0.058880746,37.69469863,-373.6920876,94.25903535,6.12E-05
3.3962,-0.84000515,-0.090605051,51.75243857,-372.0058491,94.2590341,6.11E-05
3.3963,-0.835993027,-0.122200588,65.73663545,-369.7909699,94.25903284,6.11E-05
3.3964,-0.830792914,-0.153622458,79.62741698,-367.0505975,94.25903158,6.10E-05
3.3965,-0.8244122,-0.18482601,93.40504359,-363.7886261,94.25903033,6.10E-05
3.3966,-0.816859953,-0.2157669,107.0499365,-360.0096912,94.25902907,6.11E-05
3.3967,-0.808146905,-0.24640116,120.5427056,-355.7191628,94.25902781,6.11E-05
3.3968,-0.798285438,-0.276685258,133.864177,-350.923138,94.25902656,6.12E-05
3.3969,-0.787289565,-0.306576158,146.99542,-345.6284322,94.25902531,6.12E-05
3.397,-0.775174911,-0.336031384,159.9177745,-339.8425695,94.25902406,6.14E-05
3.3971,-0.761958694,-0.365009078,172.612877,-333.573772,94.25902281,6.15E-05
3.3972,-0.747659692,-0.393468061,185.0626873,-326.8309478,94.25902157,6.16E-05
3.3973,-0.732298227,-0.421367891,197.2495133,-319.623679,94.25902034,6.18E-05
3.3974,-0.715896127,-0.448668922,209.156037,-311.9622074,94.2590191,6.19E-05
3.3975,-0.698476701,-0.475332357,220.7653385,-303.8574205,94.25901788,6.21E-05
3.3976,-0.680064703,-0.501320306,232.0609203,-295.3208356,94.25901666,6.23E-05
3.3977,-0.660686297,-0.526595839,243.0267309,-286.3645836,94.25901545,6.26E-05
3.3978,-0.640369021,-0.551123037,253.6471873,-277.0013918,94.25901425,6.28E-05
3.3979,-0.619141746,-0.574867047,263.907197,-267.2445659,94.25901305,6.31E-05
3.398,-0.597034639,-0.597794127,273.7921803,-257.1079709,94.25901186,6.34E-05
3.3981,-0.574079113,-0.619871696,283.2880898,-246.6060113,94.25901068,6.36E-05
3.3982,-0.550307791,-0.641068381,292.3814315,-235.7536112,94.25900952,6.39E-05
3.3983,-0.525754453,-0.66135406,301.0592832,-224.5661922,94.25900836,6.43E-05
3.3984,-0.500453989,-0.680699906,309.3093131,-213.0596524,94.25900721,6.46E-05
3.3985,-0.474442354,-0.699078427,317.1197976,-201.2503432,94.25900607,6.49E-05
3.3986,-0.447756512,-0.716463508,324.4796375,-189.1550462,94.25900495,6.53E-05
3.3987,-0.420434384,-0.732830442,331.3783741,-176.7909496,94.25900383,6.57E-05
3.3988,-0.392514796,-0.748155971,337.8062039,-164.1756233,94.25900273,6.60E-05
3.3989,-0.364037425,-0.762418317,343.7539926,-151.3269945,94.25900164,6.64E-05
3.399,-0.335042737,-0.775597213,349.213288,-138.2633218,94.25900057,6.68E-05
3.3991,-0.305571936,-0.78767393,354.1763323,-125.0031693,94.2589995,6.72E-05
3.3992,-0.275666901,-0.798631307,358.6360726,-111.5653804,94.25899845,6.77E-05
3.3993,-0.245370129,-0.808453772,362.5861714,-97.9690511,94.25899742,6.81E-05
3.3994,-0.214724673,-0.817127368,366.0210154,-84.23350238,94.25899639,6.85E-05
3.3995,-0.183774083,-0.824639769,368.9357236,-70.37825324,94.25899538,6.89E-05
3.3996,-0.15256234,-0.830980298,371.3261539,-56.42299275,94.25899439,6.94E-05
3.3997,-0.121133798,-0.836139947,373.1889094,-42.3875521,94.25899341,6.98E-05
3.3998,-0.089533119,-0.840111383,374.521343,-28.29187642,94.25899244,7.03E-05
3.3999,-0.057805209,-0.842888962,375.3215614,-14.15599643,94.25899149,7.07E-05
3.4,-0.026555326,-0.862666226,375.5884272,-2.94E-11,94.25899055,7.12E-05
3.4001,0.00597794,-0.863054135,375.3215614,14.15599643,94.25898963,7.16E-05
3.4002,0.03850271,-0.862215584,374.521343,28.29187642,94.25898873,7.21E-05
3.4003,0.070972766,-0.860151765,373.1889094,42.3875521,94.25898783,7.26E-05
3.4004,0.103341965,-0.85686561,371.3261539,56.42299275,94.25898695,7.30E-05
3.4005,0.135564309,-0.85236179,368.9357236,70.37825324,94.25898609,7.35E-05
3.4006,0.167594009,-0.846646704,366.0210154,84.23350238,94.25898524,7.39E-05
3.4007,0.199385548,-0.839728474,362.5861714,97.9690511,94.25898441,7.44E-05
3.4008,0.230893749,-0.831616931,358.6360726,111.5653804,94.25898359,7.48E-05
3.4009,0.262073837,-0.822323602,354.1763323,125.0031693,94.25898278,7.53E-05
3.401,0.292881503,-0.811861693,349.213288,138.2633218,94.25898199,7.57E-05
3.4011,0.323272969,-0.800246071,343.7539926,151.3269945,94.25898122,7.61E-05
3.4012,0.353205046,-0.787493243,337.8062039,164.1756233,94.25898045,7.65E-05
3.4013,0.382635199,-0.773621331,331.3783741,176.7909496,94.2589797,7.70E-05
3.4014,0.411521606,-0.758650048,324.4796375,189.1550462,94.25897897,7.74E-05
3.4015,0.439823219,-0.742600669,317.1197976,201.2503432,94.25897824,7.78E-05
3.4016,0.467499818,-0.725496,309.3093131,213.0596524,94.25897753,7.82E-05
3.4017,0.494512075,-0.707360349,301.0592832,224.5661922,94.25897683,7.85E-05
3.4018,0.520821603,-0.688219487,292.3814315,235.7536112,94.25897615,7.89E-05
3.4019,0.546391015,-0.668100615,283.2880898,246.6060113,94.25897547,7.93E-05
3.402,0.571183975,-0.647032322,273.7921803,257.1079709,94.25897481,7.96E-05
3.4021,0.595165251,-0.625044548,263.907197,267.2445659,94.25897416,7.99E-05
3.4022,0.618300765,-0.602168538,253.6471873,277.0013918,94.25897352,8.03E-05
3.4023,0.64055764,-0.5784368,243.0267309,286.3645836,94.25897288,8.06E-05
3.4024,0.661904247,-0.55388306,232.0609203,295.3208356,94.25897226,8.09E-05
3.4025,0.682310253,-0.528542207,220.7653385,303.8574205,94.25897165,8.12E-05
3.4026,0.701746658,-0.502450255,209.156037,311.9622074,94.25897105,8.14E-05
3.4027,0.720185842,-0.475644279,197.2495133,319.623679,94.25897045,8.17E-05
3.4028,0.737601603,-0.448162374,185.0626873,326.8309478,94.25896987,8.19E-05
3.4029,0.753969192,-0.420043593,172.612877,333.573772,94.25896929,8.21E-05
3.403,0.76926535,-0.391327893,159.9177745,339.8425695,94.25896871,8.23E-05
3.4031,0.783468339,-0.362056082,146.99542,345.6284322,94.25896815,8.25E-05
3.4032,0.796557977,-0.332269756,133.864177,350.923138,94.25896759,8.27E-05
3.4033,0.808515663,-0.302011244,120.5427056,355.7191628,94.25896703,8.28E-05
3.4034,0.819324404,-0.271323543,107.0499365,360.0096912,94.25896648,8.30E-05
3.4035,0.828968839,-0.240250263,93.40504359,363.7886261,94.25896593,8.31E-05
3.4036,0.837435265,-0.208835562,79.62741698,367.0505975,94.25896539,8.32E-05
3.4037,0.84471165,-0.17712408,65.73663545,369.7909699,94.25896485,8.33E-05
3.4038,0.850787653,-0.145160882,51.75243857,372.0058491,94.25896431,8.33E-05
3.4039,0.85565464,-0.112991389,37.69469863,373.6920876,94.25896377,8.34E-05
3.404,0.859305696,-0.080661315,23.58339247,374.8472893,94.25896324,8.34E-05
3.4041,0.861735631,-0.048216604,9.438573024,375.4698124,94.2589627,8.34E-05
3.4042,0.862940992,-0.015703362,-4.719659156,375.5587723,94.25896216,8.34E-05
3.4043,0.862920068,0.01683221,-18.87118444,375.1140427,94.25896163,8.33E-05
3.4044,0.861672886,0.049343876,-32.99589274,374.1362556,94.25896109,8.33E-05
3.4045,0.85920122,0.081785435,-47.07371207,372.6268003,94.25896055,8.32E-05
3.4046,0.855508583,0.114110786,-61.08463708,370.587822,94.25896001,8.31E-05
3.4047,0.85060022,0.146273992,-75.00875748,368.022218,94.25895946,8.30E-05
3.4048,0.844483109,0.178229349,-88.82628633,364.9336344,94.25895891,8.29E-05
3.4049,0.83716594,0.209931446,-102.5175882,361.3264601,94.25895836,8.27E-05
3.405,0.828659113,0.241335232,-116.0632069,357.2058212,94.2589578,8.26E-05
3.4051,0.818974716,0.272396081,-129.4438935,352.5775732,94.25895724,8.24E-05
3.4052,0.808126511,0.303069855,-142.6406332,347.4482932,94.25895667,8.22E-05
3.4053,0.796129914,0.333312963,-155.6346727,341.8252701,94.25895609,8.20E-05
3.4054,0.783001973,0.363082428,-168.4075469,335.7164947,94.2589555,8.17E-05
3.4055,0.768761343,0.392335947,-180.9411048,329.1306477,94.25895491,8.15E-05
3.4056,0.75342826,0.421031949,-193.2175354,322.0770881,94.25895431,8.12E-05
3.4057,0.737024515,0.449129656,-205.2193933,314.5658393,94.2589537,8.09E-05
3.4058,0.719573418,0.476589138,-216.9296233,306.6075753,94.25895308,8.06E-05
3.4059,0.701099767,0.503371374,-228.3315844,298.2136051,94.25895245,8.03E-05
3.406,0.681629815,0.529438306,-239.4090738,289.395857,94.25895181,8.00E-05
3.4061,0.661191229,0.554752891,-250.1463498,280.1668616,94.25895116,7.96E-05
3.4062,0.639813054,0.579279155,-260.5281542,270.5397338,94.25895049,7.93E-05
3.4063,0.61752567,0.602982246,-270.5397338,260.5281542,94.25894982,7.89E-05
3.4064,0.594360748,0.62582848,-280.1668616,250.1463498,94.25894913,7.85E-05
3.4065,0.570351206,0.64778539,-289.395857,239.4090738,94.25894843,7.81E-05
3.4066,0.545531163,0.668821776,-298.2136051,228.3315844,94.25894772,7.77E-05
3.4067,0.519935891,0.688907743,-306.6075753,216.9296233,94.25894699,7.72E-05
3.4068,0.493601761,0.708014749,-314.5658393,205.2193933,94.25894625,7.68E-05
3.4069,0.466566195,0.72611564,-322.0770881,193.2175354,94.2589455,7.64E-05
3.407,0.438867613,0.743184695,-329.1306477,180.9411048,94.25894473,7.59E-05
3.4071,0.410545376,0.759197658,-335.7164947,168.4075469,94.25894394,7.54E-05
3.4072,0.381639731,0.774131773,-341.8252701,155.6346727,94.25894314,7.49E-05
3.4073,0.352191754,0.787965818,-347.4482932,142.6406332,94.25894232,7.45E-05
3.4074,0.322243294,0.800680134,-352.5775732,129.4438935,94.25894149,7.40E-05
3.4075,0.291836907,0.812256653,-357.2058212,116.0632069,94.25894065,7.35E-05
3.4076,0.261015804,0.822678925,-361.3264601,102.5175882,94.25893978,7.30E-05
3.4077,0.229823782,0.831932139,-364.9336344,88.82628633,94.2589389,7.24E-05
3.4078,0.198305168,0.840003145,-368.022218,75.00875748,94.258938,7.19E-05
3.4079,0.16650475,0.846880475,-370.587822,61.08463708,94.25893709,7.14E-05
3.408,0.13446772,0.852554355,-372.6268003,47.07371207,94.25893616,7.09E-05
3.4081,0.102239603,0.857016721,-374.1362556,32.99589274,94.25893521,7.04E-05
3.4082,0.069866198,0.860261234,-375.1140427,18.87118444,94.25893425,6.98E-05
3.4083,0.037393508,0.862283282,-375.5587723,4.719659156,94.25893327,6.93E-05
3.4084,0.004867679,0.863079992,-375.4698124,-9.438573024,94.25893227,6.88E-05
3.4085,-0.027665067,0.862650232,-374.8472893,-23.58339247,94.25893125,6.82E-05
3.4086,-0.060158501,0.860994612,-373.6920876,-37.69469863,94.25893022,6.77E-05
3.4087,-0.092566447,0.858115485,-372.0058491,-51.75243857,94.25892917,6.72E-05
3.4088,-0.124842851,0.854016942,-369.7909699,-65.73663545,94.2589281,6.67E-05
3.4089,-0.156941848,0.848704808,-367.0505975,-79.62741698,94.25892702,6.61E-05
3.409,-0.188817822,0.842186632,-363.7886261,-93.40504359,94.25892592,6.56E-05
3.4091,-0.220425477,0.834471675,-360.0096912,-107.0499365,94.2589248,6.51E-05
3.4092,-0.251719896,0.825570902,-355.7191628,-120.5427056,94.25892366,6.46E-05
3.4093,-0.282656608,0.815496961,-350.923138,-133.864177,94.25892251,6.41E-05
3.4094,-0.31319165,0.804264168,-345.6284322,-146.99542,94.25892135,6.36E-05
3.4095,-0.34328163,0.791888485,-339.8425695,-159.9177745,94.25892017,6.31E-05
3.4096,-0.372883789,0.778387498,-333.573772,-172.612877,94.25891897,6.26E-05
3.4097,-0.40195606,0.763780393,-326.8309478,-185.0626873,94.25891775,6.22E-05
3.4098,-0.430457131,0.748087927,-319.623679,-197.2495133,94.25891653,6.17E-05
3.4099,-0.458346499,0.731332401,-311.9622074,-209.156037,94.25891528,6.13E-05
3.41,-0.485584532,0.713537625,-303.8574205,-220.7653385,94.25891403,6.08E-05
3.4101,-0.512132525,0.694728886,-295.3208356,-232.0609203,94.25891275,6.04E-05
3.4102,-0.537952749,0.674932913,-286.3645836,-243.0267309,94.25891147,6.00E-05
3.4103,-0.563008514,0.654177836,-277.0013918,-253.6471873,94.25891017,5.96E-05
3.4104,-0.587264214,0.632493149,-267.2445659,-263.907197,94.25890886,5.92E-05
3.4105,-0.610685379,0.609909669,-257.1079709,-273.7921803,94.25890754,5.88E-05
3.4106,-0.633238729,0.586459486,-246.6060113,-283.2880898,94.2589062,5.84E-05
3.4107,-0.654892212,0.562175926,-235.7536112,-292.3814315,94.25890485,5.81E-05
3.4108,-0.675615058,0.537093496,-224.5661922,-301.0592832,94.2589035,5.77E-05
3.4109,-0.695377819,0.511247839,-213.0596524,-309.3093131,94.25890213,5.74E-05
3.411,-0.71415241,0.484675685,-201.2503432,-317.1197976,94.25890075,5.71E-05
3.4111,-0.731912153,0.457414793,-189.1550462,-324.4796375,94.25889936,5.68E-05
3.4112,-0.748631809,0.429503902,-176.7909496,-331.3783741,94.25889796,5.66E-05
3.4113,-0.764287618,0.400982676,-164.1756233,-337.8062039,94.25889656,5.63E-05
3.4114,-0.778857334,0.371891645,-151.3269945,-343.7539926,94.25889515,5.61E-05
3.4115,-0.792320252,0.342272148,-138.2633218,-349.213288,94.25889372,5.59E-05
3.4116,-0.80465724,0.312166276,-125.0031693,-354.1763323,94.2588923,5.57E-05
3.4117,-0.815850766,0.281616813,-111.5653804,-358.6360726,94.25889086,5.55E-05
3.4118,-0.825884924,0.250667169,-97.9690511,-362.5861714,94.25888942,5.53E-05
3.4119,-0.834745456,0.219361326,-84.23350238,-366.0210154,94.25888798,5.52E-05
3.412,-0.842419768,0.187743772,-70.37825324,-368.9357236,94.25888653,5.51E-05
3.4121,-0.848896957,0.155859436,-56.42299275,-371.3261539,94.25888508,5.50E-05
3.4122,-0.854167817,0.123753629,-42.3875521,-373.1889094,94.25888362,5.49E-05
3.4123,-0.858224859,0.091471974,-28.29187642,-374.521343,94.25888217,5.48E-05
3.4124,-0.861062316,0.059060345,-14.15599643,-375.3215614,94.25888071,5.48E-05
3.4125,-0.862676157,0.026564801,-1.41E-11,-375.5884272,94.25887925,5.47E-05
3.4126,-0.863064089,-0.005968481,14.15599643,-375.3215614,94.25887779,5.47E-05
3.4127,-0.862225559,-0.038493267,28.29187642,-374.521343,94.25887633,5.47E-05
3.4128,-0.860161761,-0.07096334,42.3875521,-373.1889094,94.25887487,5.48E-05
3.4129,-0.856875625,-0.103332558,56.42299275,-371.3261539,94.25887341,5.48E-05
3.413,-0.852371823,-0.135554921,70.37825324,-368.9357236,94.25887195,5.49E-05
3.4131,-0.846656755,-0.16758464,84.23350238,-366.0210154,94.2588705,5.50E-05
3.4132,-0.83973854,-0.199376199,97.9690511,-362.5861714,94.25886904,5.51E-05
3.4133,-0.831627012,-0.230884422,111.5653804,-358.6360726,94.2588676,5.52E-05
3.4134,-0.822333697,-0.262064531,125.0031693,-354.1763323,94.25886616,5.54E-05
3.4135,-0.811871801,-0.29287222,138.2633218,-349.213288,94.25886472,5.55E-05
3.4136,-0.80025619,-0.323263709,151.3269945,-343.7539926,94.25886329,5.57E-05
3.4137,-0.787503372,-0.353195809,164.1756233,-337.8062039,94.25886186,5.59E-05
3.4138,-0.773631469,-0.382625985,176.7909496,-331.3783741,94.25886044,5.62E-05
3.4139,-0.758660194,-0.411512416,189.1550462,-324.4796375,94.25885903,5.64E-05
3.414,-0.742610821,-0.439814053,201.2503432,-317.1197976,94.25885763,5.67E-05
3.4141,-0.725506158,-0.467490676,213.0596524,-309.3093131,94.25885623,5.69E-05
3.4142,-0.70737051,-0.494502957,224.5661922,-301.0592832,94.25885485,5.72E-05
3.4143,-0.688229651,-0.520812509,235.7536112,-292.3814315,94.25885347,5.75E-05
3.4144,-0.66811078,-0.546381945,246.6060113,-283.2880898,94.25885211,5.79E-05
3.4145,-0.647042488,-0.571174929,257.1079709,-273.7921803,94.25885076,5.82E-05
3.4146,-0.625054712,-0.595156229,267.2445659,-263.907197,94.25884941,5.86E-05
3.4147,-0.6021787,-0.618291767,277.0013918,-253.6471873,94.25884808,5.89E-05
3.4148,-0.578446959,-0.640548665,286.3645836,-243.0267309,94.25884676,5.93E-05
3.4149,-0.553893214,-0.661895295,295.3208356,-232.0609203,94.25884545,5.97E-05
3.415,-0.528552356,-0.682301323,303.8574205,-220.7653385,94.25884416,6.01E-05
3.4151,-0.502460396,-0.70173775,311.9622074,-209.156037,94.25884288,6.05E-05
3.4152,-0.475654413,-0.720176956,319.623679,-197.2495133,94.25884161,6.10E-05
3.4153,-0.448172499,-0.737592738,326.8309478,-185.0626873,94.25884036,6.14E-05
3.4154,-0.420053708,-0.753960347,333.573772,-172.612877,94.25883913,6.19E-05
3.4155,-0.391337997,-0.769256524,339.8425695,-159.9177745,94.2588379,6.23E-05
3.4156,-0.362066174,-0.783459532,345.6284322,-146.99542,94.2588367,6.28E-05
3.4157,-0.332279836,-0.796549188,350.923138,-133.864177,94.2588355,6.33E-05
3.4158,-0.30202131,-0.80850689,355.7191628,-120.5427056,94.25883433,6.38E-05
3.4159,-0.271333595,-0.819315647,360.0096912,-107.0499365,94.25883317,6.43E-05
3.416,-0.240260301,-0.828960098,363.7886261,-93.40504359,94.25883202,6.48E-05
3.4161,-0.208845583,-0.837426538,367.0505975,-79.62741698,94.2588309,6.53E-05
3.4162,-0.177134086,-0.844702936,369.7909699,-65.73663545,94.25882979,6.58E-05
3.4163,-0.145170871,-0.850778952,372.0058491,-51.75243857,94.25882869,6.64E-05
3.4164,-0.113001361,-0.85564595,373.6920876,-37.69469863,94.25882761,6.69E-05
3.4165,-0.08067127,-0.859297016,374.8472893,-23.58339247,94.25882656,6.74E-05
3.4166,-0.048226541,-0.86172696,375.4698124,-9.438573024,94.25882551,6.80E-05
3.4167,-0.01571328,-0.862932329,375.5587723,4.719659156,94.25882449,6.85E-05
3.4168,0.01682231,-0.862911411,375.1140427,18.87118444,94.25882348,6.90E-05
3.4169,0.049333995,-0.861664235,374.1362556,32.99589274,94.25882249,6.96E-05
3.417,0.081775572,-0.859192574,372.6268003,47.07371207,94.25882152,7.01E-05
3.4171,0.114100941,-0.85549994,370.587822,61.08463708,94.25882056,7.06E-05
3.4172,0.146264167,-0.85059158,368.022218,75.00875748,94.25881962,7.12E-05
3.4173,0.178219542,-0.844474469,364.9336344,88.82628633,94.2588187,7.17E-05
3.4174,0.209921657,-0.8371573,361.3264601,102.5175882,94.25881779,7.22E-05
3.4175,0.241325461,-0.828650472,357.2058212,116.0632069,94.25881691,7.28E-05
3.4176,0.272386328,-0.818966073,352.5775732,129.4438935,94.25881604,7.33E-05
3.4177,0.303060119,-0.808117864,347.4482932,142.6406332,94.25881518,7.38E-05
3.4178,0.333303243,-0.796121262,341.8252701,155.6346727,94.25881435,7.43E-05
3.4179,0.363072725,-0.782993316,335.7164947,168.4075469,94.25881353,7.48E-05
3.418,0.39232626,-0.768752679,329.1306477,180.9411048,94.25881272,7.53E-05
3.4181,0.421022277,-0.753419589,322.0770881,193.2175354,94.25881193,7.58E-05
3.4182,0.449119998,-0.737015836,314.5658393,205.2193933,94.25881116,7.63E-05
3.4183,0.476579494,-0.719564729,306.6075753,216.9296233,94.2588104,7.67E-05
3.4184,0.503361743,-0.701091068,298.2136051,228.3315844,94.25880966,7.72E-05
3.4185,0.529428687,-0.681621104,289.395857,239.4090738,94.25880893,7.77E-05
3.4186,0.554743283,-0.661182507,280.1668616,250.1463498,94.25880822,7.81E-05
